volume (mL),WT[23May2024_CA-CTD_T188C] (UV),volume (mL),WT[23May2024_CA-CTD_T188C] (Molar mass),volume (mL),WT LC[24May2024_CA-CTD_T188C] (UV),volume (mL),WT LC[24May2024_CA-CTD_T188C] (Molar mass),volume (mL),T188C Red[23May2024_CA-CTD_T188C] (UV),volume (mL),T188C Red[23May2024_CA-CTD_T188C] (Molar mass),volume (mL),T188C Red LC[24May2024_CA-CTD_T188C] (UV),volume (mL),T188C Red LC[24May2024_CA-CTD_T188C] (Molar mass),volume (mL),T188C Ox[23May2024_CA-CTD_T188C] (UV),volume (mL),T188C Ox[23May2024_CA-CTD_T188C] (Molar mass),volume (mL),T188C Ox LC[23May2024_CA-CTD_T188C] (UV),volume (mL),T188C Ox LC[23May2024_CA-CTD_T188C] (Molar mass)
17.64466442,0.552224443,,,17.64375609,0.926233049,,,17.64875645,0.495827565,,,17.64580274,0.954809028,,,17.65080645,0.400359764,,,17.64716941,0.402569732,,
17.6530817,0.542073242,,,17.65217337,0.934731603,,,17.65717373,0.486398508,,,17.65422002,0.960890074,,,17.65922373,0.396223127,,,17.65558669,0.398446684,,
17.66149898,0.532061948,,,17.66059064,0.942767584,,,17.66559101,0.477129846,,,17.6626373,0.966455006,,,17.66764101,0.392152416,,,17.66400397,0.39444269,,
17.66991626,0.522192874,,,17.66900792,0.950300166,,,17.67400829,0.468021063,,,17.67105458,0.971509277,,,17.67605829,0.388143381,,,17.67242125,0.390478257,,
17.67833353,0.512466711,,,17.6774252,0.957357509,,,17.68242557,0.459063388,,,17.67947186,0.976075225,,,17.68447557,0.384197542,,,17.68083853,0.386604504,,
17.68675081,0.502887614,,,17.68584248,0.963875097,,,17.69084284,0.450253232,,,17.68788914,0.98018945,,,17.69289284,0.380314004,,,17.68925581,0.382801807,,
17.69516809,0.493461824,,,17.69425976,0.969818972,,,17.69926012,0.441592731,,,17.69630642,0.983819781,,,17.70131012,0.376484851,,,17.69767309,0.379044476,,
17.70358537,0.484190214,,,17.70267703,0.975217988,,,17.7076774,0.4330874,,,17.7047237,0.987002541,,,17.7097274,0.372698353,,,17.70609037,0.375327722,,
17.71200264,0.475067879,,,17.71109431,0.980057973,,,17.71609468,0.424741871,,,17.71314098,0.989753456,,,17.71814468,0.368947477,,,17.71450765,0.371682337,,
17.72041992,0.46609195,,,17.71951159,0.984376473,,,17.72451196,0.416555297,,,17.72155826,0.992126264,,,17.72656196,0.365233734,,,17.72292493,0.368191034,,
17.7288372,0.457264039,,,17.72792887,0.988137378,,,17.73292923,0.408524205,,,17.72997554,0.994129192,,,17.73497923,0.361554976,,,17.73134221,0.364833705,,
17.73725448,0.448590834,,,17.73634614,0.991409571,,,17.74134651,0.400638457,,,17.73839282,0.995834857,,,17.74339651,0.357904637,,,17.73975949,0.361522854,,
17.74567176,0.440076216,,,17.74476342,0.994201631,,,17.74976379,0.392897651,,,17.7468101,0.997258738,,,17.75181379,0.354279218,,,17.74817677,0.358191464,,
17.75408903,0.431718352,,,17.7531807,0.996394382,,,17.75818107,0.38531241,,,17.75522738,0.998402449,,,17.76023107,0.350675832,,,17.75659405,0.354824349,,
17.76250631,0.423511045,,,17.76159798,0.998060727,,,17.76659835,0.377883526,,,17.76364466,0.999272022,,,17.76864835,0.347088568,,,17.76501133,0.351490426,,
17.77092359,0.415449737,,,17.77001526,0.999226646,,,17.77501562,0.370604255,,,17.77206194,0.999814633,,,17.77706562,0.343520473,,,17.77342861,0.348226071,,
17.77934087,0.407535492,,,17.77843253,0.999860385,,,17.7834329,0.363470299,,,17.78047922,1,,,17.7854829,0.339976476,,,17.78184589,0.344981458,,
17.78775815,0.399769885,,,17.78684981,1,,,17.79185018,0.356477243,,,17.7888965,0.999873798,,,17.79390018,0.336451522,,,17.79026317,0.341765341,,
17.79617542,0.39215276,,,17.79526709,0.999641112,,,17.80026746,0.349622912,,,17.79731378,0.999491545,,,17.80231746,0.332936138,,,17.79868045,0.338618322,,
17.8045927,0.384684858,,,17.80368437,0.998769545,,,17.80868474,0.342910817,,,17.80573106,0.998856313,,,17.81073474,0.329423803,,,17.80709773,0.335473613,,
17.81300998,0.377364775,,,17.81210165,0.997420421,,,17.81710201,0.336345976,,,17.81414834,0.997962926,,,17.81915201,0.325913896,,,17.81551501,0.332296177,,
17.82142726,0.370188308,,,17.82051892,0.995598693,,,17.82551929,0.329926024,,,17.82256563,0.996815582,,,17.82756929,0.322406789,,,17.82393229,0.329140185,,
17.82984453,0.363154103,,,17.8289362,0.993315465,,,17.83393657,0.323642132,,,17.83098291,0.995390248,,,17.83598657,0.31890515,,,17.83234957,0.326035785,,
17.83826181,0.356262984,,,17.83735348,0.990599433,,,17.84235385,0.317486357,,,17.83940019,0.993716163,,,17.84440385,0.315406748,,,17.84076685,0.322949151,,
17.84667909,0.349515481,,,17.84577076,0.987499295,,,17.85077113,0.311457036,,,17.84781747,0.991805946,,,17.85282113,0.311909171,,,17.84918413,0.319863918,,
17.85509637,0.342909963,,,17.85418804,0.984016338,,,17.85918841,0.3055551,,,17.85623475,0.989619017,,,17.86123841,0.308410465,,,17.85760141,0.316777927,,
17.86351365,0.336441214,,,17.86260531,0.980115317,,,17.86760568,0.299780641,,,17.86465203,0.987177867,,,17.86965568,0.304906376,,,17.86601869,0.313690861,,
17.87193092,0.330104719,,,17.87102259,0.975770292,,,17.87602296,0.294133679,,,17.87306931,0.984487654,,,17.87807296,0.301400442,,,17.87443597,0.310591481,,
17.8803482,0.323898915,,,17.87943987,0.970993491,,,17.88444024,0.288605706,,,17.88148659,0.981516848,,,17.88649024,0.297898769,,,17.88285325,0.307448177,,
17.88876548,0.317823669,,,17.88785715,0.965819474,,,17.89285752,0.28319405,,,17.88990387,0.978295186,,,17.89490752,0.294400455,,,17.89127053,0.304291638,,
17.89718276,0.311877038,,,17.89627442,0.9603345,,,17.9012748,0.277902579,,,17.89832115,0.974828945,,,17.9033248,0.29090037,,,17.89968781,0.301161093,,
17.90560004,0.306058111,,,17.9046917,0.954576957,,,17.90969207,0.272728962,,,17.90673843,0.971127406,,,17.91174207,0.287394748,,,17.90810509,0.298063995,,
17.91401731,0.300362855,,,17.91310898,0.948498286,,,17.91810935,0.267671027,,,17.91515571,0.967210358,,,17.92015935,0.283886078,,,17.91652237,0.294982049,,
17.92243459,0.294784323,,,17.92152626,0.942120055,,,17.92652663,0.262727547,,,17.92357299,0.963014482,,,17.92857663,0.280382306,,,17.92493965,0.291900752,,
17.93085187,0.289321723,,,17.92994354,0.935466165,,,17.93494391,0.25789216,,,17.93199027,0.958532676,,,17.93699391,0.276884578,,,17.93335693,0.288849695,,
17.93926915,0.283977594,,,17.93836081,0.928578534,,,17.94336119,0.253157867,,,17.94040755,0.953807732,,,17.94541119,0.273388129,,,17.94177422,0.285849892,,
17.94768643,0.278753082,,,17.94677809,0.921486568,,,17.95177846,0.248524782,,,17.94882483,0.948841026,,,17.95382846,0.26989232,,,17.9501915,0.282840493,,
17.9561037,0.273646693,,,17.95519537,0.914169724,,,17.96019574,0.243995496,,,17.95724211,0.94360867,,,17.96224574,0.266394997,,,17.95860878,0.279792972,,
17.96452098,0.268652049,,,17.96361265,0.90659843,,,17.96861302,0.239567439,,,17.96565939,0.938102531,,,17.97066302,0.262897236,,,17.96702606,0.276757228,,
17.97293826,0.263762405,,,17.97202993,0.898762011,,,17.9770303,0.235235902,,,17.97407667,0.932354197,,,17.9790803,0.259402862,,,17.97544334,0.273809695,,
17.98135554,0.258972949,,,17.9804472,0.89072099,,,17.98544758,0.230997677,,,17.98249395,0.92637842,,,17.98749758,0.255913185,,,17.98386062,0.27088055,,
17.98977281,0.254291814,,,17.98886448,0.882505967,,,17.99386485,0.226850998,,,17.99091123,0.920196487,,,17.99591485,0.25243101,,,17.9922779,0.267868721,,
17.99819009,0.24971434,,,17.99728176,0.874117136,,,18.00228213,0.222795283,,,17.99932851,0.913826838,,,18.00433213,0.248958016,,,18.00069518,0.264842,,
18.00660737,0.245231584,,,18.00569904,0.865606261,,,18.01069941,0.2188318,,,18.00774579,0.907226479,,,18.01274941,0.245490466,,,18.00911246,0.26183137,,
18.01502465,0.240845834,,,18.01411631,0.856962324,,,18.01911669,0.21495839,,,18.01616307,0.900399889,,,18.02116669,0.242027106,,,18.01752974,0.258841875,,
18.02344193,0.236551617,,,18.02253359,0.848128172,,,18.02753397,0.211171909,,,18.02458035,0.893398737,,,18.02958397,0.238571687,,,18.02594702,0.255886919,,
18.0318592,0.232346229,,,18.03095087,0.839144647,,,18.03595124,0.207468136,,,18.03299763,0.88622815,,,18.03800124,0.235124951,,,18.0343643,0.252971234,,
18.04027648,0.228231033,,,18.03936815,0.830118102,,,18.04436852,0.203842872,,,18.04141491,0.878879539,,,18.04641852,0.231689986,,,18.04278158,0.250064746,,
18.04869376,0.224207801,,,18.04778543,0.821040363,,,18.0527858,0.200296528,,,18.04983219,0.871347861,,,18.0548358,0.228267497,,,18.05119886,0.247177357,,
18.05711104,0.220274362,,,18.0562027,0.81187368,,,18.06120308,0.196828019,,,18.05824947,0.8636423,,,18.06325308,0.224855547,,,18.05961614,0.244349761,,
18.06552832,0.216425945,,,18.06461998,0.802639512,,,18.06962036,0.193436288,,,18.06666675,0.855770555,,,18.07167036,0.22145706,,,18.06803342,0.241529819,,
18.07394559,0.212658798,,,18.07303726,0.79334207,,,18.07803763,0.190121397,,,18.07508403,0.847738864,,,18.08008763,0.218074178,,,18.0764507,0.238649369,,
18.08236287,0.208972796,,,18.08145454,0.78399885,,,18.08645491,0.186877419,,,18.08350131,0.839567597,,,18.08850491,0.214709289,,,18.08486798,0.235734366,,
18.09078015,0.205368391,,,18.08987182,0.774599009,,,18.09487219,0.183700582,,,18.09191859,0.831245171,,,18.09692219,0.211362724,,,18.09328526,0.232867787,,
18.09919743,0.201844642,,,18.09828909,0.765159105,,,18.10328947,0.180591611,,,18.10033587,0.822775042,,,18.10533947,0.208033976,,,18.10170254,0.230061883,,
18.1076147,0.198398903,,,18.10670637,0.755685777,,,18.11170675,0.17755055,,,18.10875315,0.814200065,,,18.11375675,0.204720631,,,18.11011982,0.227222267,,
18.11603198,0.195024102,,,18.11512365,0.746217389,,,18.12012402,0.174575679,,,18.11717043,0.805548439,,,18.12217402,0.201423563,,,18.1185371,0.224377006,,
18.12444926,0.191716909,,,18.12354093,0.736792806,,,18.1285413,0.171664357,,,18.12558771,0.796816433,,,18.1305913,0.198150004,,,18.12695438,0.221605235,,
18.13286654,0.188480386,,,18.1319582,0.727407347,,,18.13695858,0.168814727,,,18.13400499,0.787990012,,,18.13900858,0.194905511,,,18.13537166,0.218846034,,
18.14128382,0.185315404,,,18.14037548,0.718019884,,,18.14537586,0.166025613,,,18.14242227,0.779093849,,,18.14742586,0.191692014,,,18.14378894,0.216077291,,
18.14970109,0.182220444,,,18.14879276,0.708613633,,,18.15379314,0.163297812,,,18.15083955,0.770139723,,,18.15584314,0.188504117,,,18.15220622,0.21330321,,
18.15811837,0.179191635,,,18.15721004,0.699243035,,,18.16221041,0.160631527,,,18.15925684,0.761122863,,,18.16426041,0.185339072,,,18.1606235,0.210536258,,
18.16653565,0.176223003,,,18.16562732,0.689921262,,,18.17062769,0.158023196,,,18.16767412,0.75208783,,,18.17267769,0.182202574,,,18.16904078,0.207841353,,
18.17495293,0.173312355,,,18.17404459,0.680617986,,,18.17904497,0.155468165,,,18.1760914,0.743046345,,,18.18109497,0.179100474,,,18.17745806,0.20520771,,
18.18337021,0.170463791,,,18.18246187,0.671411602,,,18.18746225,0.152965337,,,18.18450868,0.733956856,,,18.18951225,0.176031672,,,18.18587534,0.202596722,,
18.19178748,0.167679399,,,18.19087915,0.662351327,,,18.19587953,0.150514016,,,18.19292596,0.724812582,,,18.19792953,0.172992756,,,18.19429262,0.199999463,,
18.20020476,0.164957135,,,18.19929643,0.65331223,,,18.20429681,0.148113486,,,18.20134324,0.71565275,,,18.20634681,0.169982329,,,18.2027099,0.197412755,,
18.20862204,0.162293901,,,18.20771371,0.644283674,,,18.21271408,0.145765925,,,18.20976052,0.706484005,,,18.21476408,0.167001892,,,18.21112718,0.194871436,,
18.21703932,0.159686102,,,18.21613098,0.635343918,,,18.22113136,0.143471962,,,18.2181778,0.697297564,,,18.22318136,0.164054585,,,18.21954446,0.192384088,,
18.22545659,0.157130154,,,18.22454826,0.626494101,,,18.22954864,0.141226797,,,18.22659508,0.688104065,,,18.23159864,0.161141056,,,18.22796174,0.189897254,,
18.23387387,0.154625545,,,18.23296554,0.61773553,,,18.23796592,0.139024399,,,18.23501236,0.678947958,,,18.24001592,0.158263044,,,18.23637902,0.187419578,,
18.24229115,0.15217225,,,18.24138282,0.609085041,,,18.2463832,0.136862136,,,18.24342964,0.669846677,,,18.2484332,0.155424836,,,18.2447963,0.184961393,,
18.25070843,0.149770629,,,18.2498001,0.600518366,,,18.25480047,0.134742727,,,18.25184692,0.660779117,,,18.25685047,0.152624869,,,18.25321358,0.182515737,,
18.25912571,0.14742116,,,18.25821737,0.592007461,,,18.26321775,0.132667846,,,18.2602642,0.651776779,,,18.26526775,0.149858804,,,18.26163086,0.180111518,,
18.26754298,0.145119287,,,18.26663465,0.583539139,,,18.27163503,0.130636883,,,18.26868148,0.642850676,,,18.27368503,0.147130957,,,18.27004814,0.177754559,,
18.27596026,0.142862121,,,18.27505193,0.575129715,,,18.28005231,0.128647487,,,18.27709876,0.633982197,,,18.28210231,0.144446928,,,18.27846543,0.175450406,,
18.28437754,0.140650799,,,18.28346921,0.566850941,,,18.28846959,0.126695858,,,18.28551604,0.625197947,,,18.29051959,0.141805079,,,18.28688271,0.173175855,,
18.29279482,0.138484968,,,18.29188648,0.558702451,,,18.29688686,0.124780982,,,18.29393332,0.616470175,,,18.29893686,0.1392022,,,18.29529999,0.17094052,,
18.3012121,0.13636419,,,18.30030376,0.550643377,,,18.30530414,0.122904964,,,18.3023506,0.607770027,,,18.30735414,0.136638781,,,18.30371727,0.168748511,,
18.30962937,0.134286163,,,18.30872104,0.542702386,,,18.31372142,0.121066109,,,18.31076788,0.599147729,,,18.31577142,0.134115047,,,18.31213455,0.16655923,,
18.31804665,0.132246492,,,18.31713832,0.534882203,,,18.3221387,0.119262339,,,18.31918516,0.590629478,,,18.3241887,0.131633567,,,18.32055183,0.164395437,,
18.32646393,0.130245301,,,18.3255556,0.527156853,,,18.33055598,0.117495337,,,18.32760244,0.582202399,,,18.33260598,0.12919947,,,18.32896911,0.162282633,,
18.33488121,0.128285535,,,18.33397287,0.519526397,,,18.33897325,0.115762835,,,18.33601972,0.573847692,,,18.34102325,0.126810311,,,18.33738639,0.160201975,,
18.34329849,0.126367252,,,18.34239015,0.512008229,,,18.34739053,0.114063579,,,18.344437,0.565576399,,,18.34944053,0.12445916,,,18.34580367,0.158162064,,
18.35171576,0.124485731,,,18.35080743,0.504615271,,,18.35580781,0.112398969,,,18.35285428,0.557400372,,,18.35785781,0.12214483,,,18.35422095,0.156192028,,
18.36013304,0.122639588,,,18.35922471,0.49732113,,,18.36422509,0.110768831,,,18.36127156,0.549318607,,,18.36627509,0.119870346,,,18.36263823,0.154242298,,
18.36855032,0.120827471,,,18.36764199,0.490112594,,,18.37264237,0.109172633,,,18.36968884,0.54133961,,,18.37469237,0.117636841,,,18.37105551,0.152272922,,
18.3769676,0.119047366,,,18.37605926,0.483009834,,,18.38105964,0.10760876,,,18.37810612,0.533492038,,,18.38310964,0.115446442,,,18.37947279,0.150329273,,
18.38538487,0.117299767,,,18.38447654,0.476009505,,,18.38947692,0.106072483,,,18.3865234,0.525766998,,,18.39152692,0.113302695,,,18.38789007,0.148466141,,
18.39380215,0.115584584,,,18.39289382,0.469104205,,,18.3978942,0.104561948,,,18.39494068,0.518134483,,,18.3999442,0.111203411,,,18.39630735,0.146677616,,
18.40221943,0.11390381,,,18.4013111,0.462308759,,,18.40631148,0.10308072,,,18.40335796,0.510599583,,,18.40836148,0.109142176,,,18.40472463,0.144913535,,
18.41063671,0.112257049,,,18.40972837,0.455634561,,,18.41472876,0.101628704,,,18.41177524,0.503183756,,,18.41677876,0.107116305,,,18.41314191,0.143158636,,
18.41905399,0.110641521,,,18.41814565,0.449068097,,,18.42314603,0.100203861,,,18.42019252,0.495885992,,,18.42519603,0.105128697,,,18.42155919,0.141378837,,
18.42747126,0.109057177,,,18.42656293,0.442606517,,,18.43156331,0.098806247,,,18.4286098,0.488696922,,,18.43361331,0.103185127,,,18.42997647,0.139561017,,
18.43588854,0.107504432,,,18.43498021,0.43621901,,,18.43998059,0.097431935,,,18.43702708,0.481632571,,,18.44203059,0.10128569,,,18.43839375,0.137808488,,
18.44430582,0.105982986,,,18.44339749,0.429894317,,,18.44839787,0.096079292,,,18.44544436,0.474718967,,,18.45044787,0.09942883,,,18.44681103,0.136201948,,
18.4527231,0.104493603,,,18.45181476,0.423666858,,,18.45681515,0.094752664,,,18.45386164,0.467936506,,,18.45886515,0.097613649,,,18.45522831,0.134677213,,
18.46114038,0.103033045,,,18.46023204,0.417565085,,,18.46523242,0.093453032,,,18.46227892,0.461258741,,,18.46728242,0.095835694,,,18.46364559,0.13318046,,
18.46955765,0.101596091,,,18.46864932,0.411561229,,,18.4736497,0.092177895,,,18.4706962,0.454711601,,,18.4756997,0.094095367,,,18.47206287,0.131672185,,
18.47797493,0.100184029,,,18.4770666,0.405631141,,,18.48206698,0.090924931,,,18.47911348,0.448300756,,,18.48411698,0.092395692,,,18.48048015,0.130191112,,
18.48639221,0.098798744,,,18.48548388,0.399804888,,,18.49048426,0.089692082,,,18.48753076,0.44197824,,,18.49253426,0.09073674,,,18.48889743,0.128797464,,
18.49480949,0.097439062,,,18.49390115,0.394095109,,,18.49890154,0.088479342,,,18.49594805,0.43573929,,,18.50095154,0.089114827,,,18.49731471,0.127460019,,
18.50322676,0.096105946,,,18.50231843,0.388508441,,,18.50731881,0.087288612,,,18.50436533,0.429614355,,,18.50936881,0.087528767,,,18.50573199,0.126146609,,
18.51164404,0.094798305,,,18.51073571,0.383021868,,,18.51573609,0.086119137,,,18.51278261,0.423619028,,,18.51778609,0.085976639,,,18.51414927,0.124821622,,
18.52006132,0.093513608,,,18.51915299,0.377597059,,,18.52415337,0.084969799,,,18.52119989,0.417758741,,,18.52620337,0.084457628,,,18.52256655,0.123531265,,
18.5284786,0.092252369,,,18.52757026,0.372255518,,,18.53257065,0.083841035,,,18.52961717,0.411980953,,,18.53462065,0.08297451,,,18.53098383,0.12234984,,
18.53689588,0.091015928,,,18.53598754,0.36702837,,,18.54098793,0.082732616,,,18.53803445,0.406281003,,,18.54303793,0.081527504,,,18.53940111,0.121268161,,
18.54531315,0.089802572,,,18.54440482,0.361945821,,,18.54940521,0.081646088,,,18.54645173,0.400679897,,,18.55145521,0.080116826,,,18.54781839,0.120151547,,
18.55373043,0.0886101,,,18.5528221,0.357014038,,,18.55782248,0.080581478,,,18.55486901,0.395199547,,,18.55987248,0.078742177,,,18.55623567,0.118971343,,
18.56214771,0.087438404,,,18.56123938,0.352145415,,,18.56623976,0.07953613,,,18.56328629,0.389848945,,,18.56828976,0.077403727,,,18.56465295,0.117823603,,
18.57056499,0.08628635,,,18.56965665,0.347290013,,,18.57465704,0.07850931,,,18.57170357,0.384608048,,,18.57670704,0.076102277,,,18.57307023,0.116680782,,
18.57898227,0.085155266,,,18.57807393,0.34251039,,,18.58307432,0.077499648,,,18.58012085,0.379470412,,,18.58512432,0.07483551,,,18.58148751,0.115612973,,
18.58739954,0.084045794,,,18.58649121,0.337807012,,,18.5914916,0.076504713,,,18.58853813,0.374435277,,,18.5935416,0.073600408,,,18.58990479,0.114647452,,
18.59581682,0.082957185,,,18.59490849,0.333182521,,,18.59990887,0.075526359,,,18.59695541,0.369531466,,,18.60195887,0.072398193,,,18.59832207,0.113691201,,
18.6042341,0.08188892,,,18.60332577,0.328693933,,,18.60832615,0.07456643,,,18.60537269,0.364763863,,,18.61037615,0.071230006,,,18.60673936,0.112751357,,
18.61265138,0.080838131,,,18.61174304,0.324320988,,,18.61674343,0.07362305,,,18.61378997,0.360092343,,,18.61879343,0.07009244,,,18.61515664,0.111854709,,
18.62106865,0.079802899,,,18.62016032,0.319972406,,,18.62516071,0.072695911,,,18.62220725,0.355498421,,,18.62721071,0.068984813,,,18.62357392,0.11103385,,
18.62948593,0.078784076,,,18.6285776,0.31566955,,,18.63357799,0.071784285,,,18.63062453,0.351001258,,,18.63562799,0.067908175,,,18.6319912,0.110312897,,
18.63790321,0.077784496,,,18.63699488,0.31150008,,,18.64199526,0.070887836,,,18.63904181,0.346620618,,,18.64404526,0.066865344,,,18.64040848,0.109679689,,
18.64632049,0.076804452,,,18.64541216,0.307445057,,,18.65041254,0.070005231,,,18.64745909,0.342349119,,,18.65246254,0.06585965,,,18.64882576,0.109089996,,
18.65473777,0.075843669,,,18.65382943,0.303512456,,,18.65882982,0.069135932,,,18.65587637,0.338157903,,,18.66087982,0.064889232,,,18.65724304,0.108557504,,
18.66315504,0.074901589,,,18.66224671,0.299727343,,,18.6672471,0.068281966,,,18.66429365,0.334032232,,,18.6692971,0.063952281,,,18.66566032,0.108120333,,
18.67157232,0.073974808,,,18.67066399,0.296070211,,,18.67566438,0.067441868,,,18.67271093,0.329982599,,,18.67771438,0.063046843,,,18.6740776,0.107747183,,
18.6799896,0.073061523,,,18.67908127,0.292522112,,,18.68408165,0.06661454,,,18.68112821,0.326040996,,,18.68613165,0.062174167,,,18.68249488,0.107468491,,
18.68840688,0.07216185,,,18.68749854,0.289094963,,,18.69249893,0.065801604,,,18.68954549,0.322219741,,,18.69454893,0.061337402,,,18.69091216,0.107274987,,
18.69682416,0.071278285,,,18.69591582,0.285777439,,,18.70091621,0.065003964,,,18.69796277,0.318502598,,,18.70296621,0.060533822,,,18.69932944,0.107124023,,
18.70524143,0.070412688,,,18.7043331,0.28258707,,,18.70933349,0.064218993,,,18.70638005,0.314890497,,,18.71138349,0.059761723,,,18.70774672,0.107066712,,
18.71365871,0.069564818,,,18.71275038,0.279550177,,,18.71775077,0.063444372,,,18.71479733,0.311402709,,,18.71980077,0.059025251,,,18.716164,0.107128914,,
